TipoCredor,ClassificacaoCredor,NacionalOuInternacional,DepositoJudicialCredor,DividaTotalCredor,DividaAdiantadaCredor,PrimeiraParcelaAdiantamentoCredor,SegundaParcelaAdiantamentoCredor,RestantePagoConformePlanoCredor,ModoPagamento,PrecisaAdvogado,TipoProcesso,KitProcesso,ParticipouMediacao,Resultado
2.00,1.00,1.00,0.00,5455.00,5455.00,4909.00,545.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,3.00,1.00,0.00,1202.00,1202.00,1082.00,120.00,0.00,2.00,1.00,3.00,20.00,0.00,0
2.00,1.00,1.00,0.00,240.00,240.00,216.00,24.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,2567.00,2567.00,2310.00,257.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,4562.00,4562.00,4105.00,456.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,4040.00,4040.00,3636.00,404.00,0.00,2.00,0.00,2.00,17.00,1.00,1
2.00,3.00,1.00,0.00,2456.00,2456.00,2210.00,246.00,0.00,2.00,1.00,2.00,20.00,0.00,1
2.00,1.00,1.00,0.00,4007.00,4007.00,3606.00,401.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,665.00,665.00,599.00,67.00,0.00,2.00,0.00,3.00,21.00,0.00,0
2.00,1.00,1.00,0.00,4780.00,4780.00,4302.00,478.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5063.00,5063.00,4557.00,506.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,6623.00,6623.00,5961.00,662.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1055.00,1055.00,949.00,105.00,0.00,2.00,0.00,3.00,17.00,0.00,0
2.00,1.00,1.00,0.00,3000.00,3000.00,2700.00,300.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,6146.00,6146.00,5531.00,615.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,206.00,206.00,185.00,21.00,0.00,2.00,1.00,3.00,4.00,0.00,0
2.00,1.00,1.00,0.00,8051.00,8051.00,7246.00,805.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3027.00,3027.00,2724.00,303.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,2833.00,2833.00,2549.00,283.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,6398.00,6398.00,5758.00,640.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,12500.00,12500.00,11250.00,1250.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3715.00,3715.00,3343.00,371.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,11.00,11.00,9.00,1.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,3650.00,3650.00,3285.00,365.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5806.00,5806.00,5226.00,581.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1500.00,1500.00,1350.00,150.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3013.00,3013.00,2711.00,301.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3332.00,3332.00,2998.00,333.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,5211.00,5211.00,4690.00,521.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,5855.00,5855.00,5269.00,585.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,7717.00,7717.00,6945.00,772.00,0.00,2.00,1.00,3.00,19.00,1.00,1
2.00,1.00,1.00,0.00,1644.00,1644.00,1480.00,164.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2937.00,2937.00,2644.00,294.00,0.00,2.00,0.00,3.00,21.00,0.00,1
2.00,1.00,1.00,0.00,21835.00,21835.00,19652.00,2184.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2009.00,2009.00,1808.00,201.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,7145.00,7145.00,6431.00,715.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,3000.00,3000.00,2700.00,300.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,18000.00,18000.00,16200.00,1800.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2581.00,2581.00,2323.00,258.00,0.00,2.00,1.00,3.00,4.00,0.00,0
2.00,1.00,1.00,0.00,9131.00,9131.00,8218.00,913.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,7380.00,7380.00,6642.00,738.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,23055.00,23055.00,20749.00,2305.00,0.00,2.00,1.00,4.00,15.00,0.00,1
2.00,1.00,1.00,0.00,64.00,64.00,58.00,6.00,0.00,2.00,1.00,2.00,6.00,0.00,0
2.00,1.00,1.00,0.00,7032.00,7032.00,6329.00,703.00,0.00,2.00,0.00,3.00,8.00,0.00,0
2.00,1.00,1.00,0.00,11291.00,11291.00,10162.00,1129.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,17011.00,17011.00,15310.00,1701.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,17011.00,17011.00,15310.00,1701.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,16393.00,16393.00,14754.00,1639.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2187.00,2187.00,1968.00,219.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,488.00,488.00,439.00,49.00,0.00,2.00,1.00,3.00,6.00,1.00,0
2.00,1.00,1.00,0.00,93.00,93.00,84.00,9.00,0.00,2.00,1.00,2.00,6.00,0.00,0
2.00,1.00,1.00,0.00,7140.00,7140.00,6426.00,714.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5783.00,5783.00,5205.00,578.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2080.00,2080.00,1872.00,208.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,14914.00,14914.00,13423.00,1491.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1010.00,1010.00,909.00,101.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1010.00,1010.00,909.00,101.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,2020.00,2020.00,1818.00,202.00,0.00,2.00,0.00,2.00,21.00,0.00,1
2.00,1.00,1.00,0.00,4244.00,4244.00,3820.00,424.00,0.00,2.00,1.00,2.00,19.00,0.00,0
2.00,1.00,1.00,0.00,641.00,641.00,577.00,64.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,906.00,906.00,815.00,91.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,9621.00,9621.00,8659.00,962.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,3219.00,3219.00,2898.00,322.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3219.00,3219.00,2898.00,322.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1636.00,1636.00,1472.00,164.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,46996.00,46996.00,42296.00,4700.00,0.00,2.00,1.00,4.00,22.00,0.00,1
2.00,1.00,1.00,0.00,10127.00,10127.00,9114.00,1013.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,6139.00,6139.00,5525.00,614.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,2389.00,2389.00,2150.00,239.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5755.00,5755.00,5179.00,575.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,5756.00,5756.00,5180.00,576.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,11124.00,11124.00,10012.00,1112.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,4380.00,4380.00,3942.00,438.00,0.00,2.00,1.00,3.00,4.00,0.00,0
2.00,1.00,1.00,0.00,5123.00,5123.00,4610.00,512.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3450.00,3450.00,3105.00,345.00,0.00,2.00,0.00,2.00,4.00,0.00,1
2.00,1.00,1.00,0.00,930.00,930.00,837.00,93.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,4845.00,4845.00,4361.00,485.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,1500.00,1500.00,1350.00,150.00,0.00,2.00,1.00,2.00,4.00,0.00,1
2.00,1.00,1.00,0.00,4239.00,4239.00,3815.00,424.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,2.00,1.00,0.00,919.00,919.00,827.00,92.00,0.00,2.00,1.00,5.00,2.00,0.00,1
2.00,1.00,1.00,0.00,2228.00,2228.00,2005.00,223.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,6400.00,6400.00,5760.00,640.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,12361.00,12361.00,11125.00,1236.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1690.00,1690.00,1521.00,169.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,7494.00,7494.00,6745.00,749.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,6894.00,6894.00,6205.00,689.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,669.00,669.00,602.00,67.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,5418.00,5418.00,4876.00,542.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2268.00,2268.00,2041.00,227.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2452.00,2452.00,2207.00,245.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,2704.00,2704.00,2434.00,270.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,4329.00,4329.00,3896.00,433.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2065.00,2065.00,1858.00,206.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5404.00,5404.00,4864.00,540.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,15324.00,15324.00,13792.00,1532.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,1740.00,1740.00,1566.00,174.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3030.00,3030.00,2727.00,303.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,2515.00,2515.00,2263.00,251.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,311.00,311.00,280.00,31.00,0.00,2.00,0.00,2.00,17.00,0.00,0
2.00,1.00,1.00,0.00,1246.00,1246.00,1121.00,125.00,0.00,2.00,0.00,3.00,17.00,0.00,0
2.00,1.00,1.00,0.00,1199.00,1199.00,1079.00,120.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3810.00,3810.00,3429.00,381.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2000.00,2000.00,1800.00,200.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,5650.00,5650.00,5085.00,565.00,0.00,2.00,0.00,2.00,21.00,0.00,1
2.00,1.00,1.00,0.00,7014.00,7014.00,6313.00,701.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5393.00,5393.00,4854.00,539.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,9384.00,9384.00,8446.00,938.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,5717.00,5717.00,5145.00,572.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,206.00,206.00,185.00,21.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,9093.00,9093.00,8183.00,909.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,4009.00,4009.00,3608.00,401.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,12590.00,12590.00,11331.00,1259.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,9449.00,9449.00,8504.00,945.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5000.00,5000.00,4500.00,500.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,5893.00,5893.00,5304.00,589.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,7156.00,7156.00,6440.00,716.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,2093.00,2093.00,1884.00,209.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2087.00,2087.00,1879.00,209.00,0.00,2.00,0.00,3.00,17.00,0.00,0
2.00,1.00,1.00,0.00,656.00,656.00,591.00,66.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2191.00,2191.00,1972.00,219.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,2089.00,2089.00,1880.00,209.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,11500.00,11500.00,10350.00,1150.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2180.00,2180.00,1962.00,218.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1222.00,1222.00,1100.00,122.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,4077.00,4077.00,3669.00,408.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3017.00,3017.00,2715.00,302.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1377.00,1377.00,1239.00,138.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3000.00,3000.00,2700.00,300.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,13381.00,13381.00,12043.00,1338.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,484.00,484.00,436.00,48.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,4022.00,4022.00,3620.00,402.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,5464.00,5464.00,4918.00,546.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,2188.00,2188.00,1969.00,219.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,3686.00,3686.00,3317.00,369.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,5392.00,5392.00,4852.00,539.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,3.00,1.00,0.00,2491.00,2491.00,2242.00,249.00,0.00,2.00,1.00,3.00,20.00,0.00,1
2.00,1.00,1.00,0.00,1000.00,1000.00,900.00,100.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,8035.00,8035.00,7231.00,803.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,6189.00,6189.00,5570.00,619.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,97.00,97.00,87.00,10.00,0.00,2.00,1.00,2.00,6.00,0.00,0
2.00,1.00,1.00,0.00,1971.00,1971.00,1774.00,197.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3202.00,3202.00,2882.00,320.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3031.00,3031.00,2728.00,303.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,1037.00,1037.00,933.00,104.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3754.00,3754.00,3379.00,375.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2020.00,2020.00,1818.00,202.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,9184.00,9184.00,8265.00,918.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,6246.00,6246.00,5621.00,625.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,7512.00,7512.00,6761.00,751.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,10900.00,10900.00,9810.00,1090.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,2500.00,2500.00,2250.00,250.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3129.00,3129.00,2816.00,313.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,610.00,610.00,549.00,61.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,3.00,1.00,0.00,11192.00,11192.00,10073.00,1119.00,0.00,2.00,1.00,3.00,20.00,0.00,1
2.00,1.00,1.00,0.00,3360.00,3360.00,3024.00,336.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,6331.00,6331.00,5698.00,633.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,11059.00,11059.00,9953.00,1106.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,5033.00,5033.00,4530.00,503.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3579.00,3579.00,3221.00,358.00,0.00,2.00,1.00,3.00,4.00,0.00,1
2.00,1.00,1.00,0.00,69.00,69.00,62.00,7.00,0.00,2.00,0.00,2.00,17.00,0.00,0
2.00,1.00,1.00,0.00,6820.00,6820.00,6138.00,682.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,3282.00,3282.00,2954.00,328.00,0.00,2.00,1.00,2.00,4.00,0.00,1
2.00,1.00,1.00,0.00,12620.00,12620.00,11358.00,1262.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,9045.00,9045.00,8141.00,905.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,2.00,1.00,1.00,5951.00,5951.00,5356.00,595.00,0.00,3.00,0.00,5.00,2.00,0.00,1
2.00,1.00,1.00,0.00,9983.00,9983.00,8985.00,998.00,0.00,2.00,0.00,3.00,17.00,1.00,0
2.00,1.00,1.00,0.00,7501.00,7501.00,6751.00,750.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,768.00,768.00,692.00,77.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,2020.00,2020.00,1818.00,202.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,102.00,102.00,91.00,10.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,9200.00,9200.00,8280.00,920.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,329.00,329.00,296.00,33.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,800.00,800.00,720.00,80.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1362.00,1362.00,1226.00,136.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,7919.00,7919.00,7127.00,792.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2101.00,2101.00,1891.00,210.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1155.00,1155.00,1039.00,115.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,179.00,179.00,161.00,18.00,0.00,2.00,0.00,2.00,21.00,0.00,1
2.00,1.00,1.00,0.00,12249.00,12249.00,11024.00,1225.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,638.00,638.00,574.00,64.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,8384.00,8384.00,7546.00,838.00,0.00,2.00,1.00,3.00,6.00,1.00,1
2.00,1.00,1.00,0.00,8384.00,8384.00,7546.00,838.00,0.00,2.00,1.00,3.00,6.00,1.00,1
2.00,1.00,1.00,0.00,1006.00,1006.00,905.00,101.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,8037.00,8037.00,7233.00,804.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3095.00,3095.00,2786.00,310.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,4803.00,4803.00,4323.00,480.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,8750.00,8750.00,7875.00,875.00,0.00,2.00,1.00,2.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3038.00,3038.00,2735.00,304.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,3123.00,3123.00,2810.00,312.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,6235.00,6235.00,5611.00,624.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3009.00,3009.00,2708.00,301.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3240.00,3240.00,2916.00,324.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,8925.00,8925.00,8033.00,893.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,2472.00,2472.00,2225.00,247.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1122.00,1122.00,1010.00,112.00,0.00,2.00,0.00,3.00,21.00,0.00,0
2.00,1.00,1.00,0.00,4019.00,4019.00,3617.00,402.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,26589.00,26589.00,23930.00,2659.00,0.00,2.00,0.00,3.00,8.00,0.00,1
2.00,1.00,1.00,0.00,2000.00,2000.00,1800.00,200.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,4601.00,4601.00,4141.00,460.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,17066.00,17066.00,15359.00,1707.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1213.00,1213.00,1091.00,121.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,2548.00,2548.00,2293.00,255.00,0.00,2.00,1.00,3.00,6.00,0.00,0
2.00,1.00,1.00,0.00,2026.00,2026.00,1824.00,203.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,9831.00,9831.00,8848.00,983.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,3422.00,3422.00,3080.00,342.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,1246.00,1246.00,1121.00,125.00,0.00,2.00,1.00,3.00,19.00,0.00,0
2.00,1.00,1.00,0.00,9722.00,9722.00,8750.00,972.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,13767.00,13767.00,12390.00,1377.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,1228.00,1228.00,1105.00,123.00,0.00,2.00,1.00,2.00,19.00,0.00,0
2.00,1.00,1.00,0.00,2119.00,2119.00,1907.00,212.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,14953.00,14953.00,13457.00,1495.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,6023.00,6023.00,5421.00,602.00,0.00,2.00,0.00,3.00,17.00,1.00,1
2.00,1.00,1.00,0.00,6023.00,6023.00,5421.00,602.00,0.00,2.00,0.00,2.00,17.00,1.00,1
2.00,1.00,1.00,0.00,5822.00,5822.00,5240.00,582.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,4712.00,4712.00,4241.00,471.00,0.00,2.00,0.00,3.00,3.00,0.00,1
2.00,1.00,1.00,0.00,6698.00,6698.00,6028.00,670.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3403.00,3403.00,3063.00,340.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1090.00,1090.00,981.00,109.00,0.00,2.00,0.00,3.00,17.00,0.00,1
2.00,1.00,1.00,0.00,1061.00,1061.00,955.00,106.00,0.00,2.00,0.00,3.00,17.00,0.00,0
2.00,1.00,1.00,0.00,15300.00,15300.00,13770.00,1530.00,0.00,2.00,1.00,2.00,19.00,0.00,1
2.00,1.00,1.00,0.00,3030.00,3030.00,2727.00,303.00,0.00,2.00,0.00,2.00,17.00,0.00,1
2.00,1.00,1.00,0.00,7505.00,7505.00,6755.00,751.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,1563.00,1563.00,1407.00,156.00,0.00,2.00,1.00,3.00,6.00,0.00,1
2.00,1.00,1.00,0.00,7664.00,7664.00,6898.00,766.00,0.00,2.00,1.00,3.00,19.00,0.00,1
2.00,1.00,1.00,0.00,1228.00,1228.00,1105.00,123.00,0.00,2.00,1.00,2.00,19.00,0.00,0
2.00,1.00,1.00,0.00,8035.00,8035.00,7231.00,803.00,0.00,2.00,1.00,3.00,4.00,0.00,0
2.00,1.00,1.00,0.00,10000.00,10000.00,9000.00,1000.00,0.00,2.00,0.00,2.00,17.00,0.00,1
